000105,CREDIT,43
000298,DEBIT,268
000480,DEBIT,317
000717,CREDIT,529
000669,DEBIT,346
000937,DEBIT,19
000908,CREDIT,572
000213,DEBIT,448
000707,DEBIT,547
000506,DEBIT,10
000376,DEBIT,462
000755,CREDIT,138
000401,DEBIT,307
000942,DEBIT,544
000683,DEBIT,377
000447,CREDIT,89
000244,DEBIT,516
000779,DEBIT,446
000557,DEBIT,22
000688,DEBIT,516
000117,DEBIT,510
000980,DEBIT,488
000772,CREDIT,295
000349,DEBIT,74
000224,DEBIT,346
000406,DEBIT,253
000989,DEBIT,238
000468,DEBIT,487
000200,CREDIT,115
000145,CREDIT,120
000440,DEBIT,287
000223,DEBIT,526
000726,DEBIT,335
000068,DEBIT,550
000494,DEBIT,446
000973,DEBIT,56
000479,DEBIT,487
000697,DEBIT,507
000252,CREDIT,277
000377,DEBIT,163
000340,DEBIT,191
000230,CREDIT,45
000517,DEBIT,119
000970,DEBIT,363
000601,DEBIT,369
000265,DEBIT,228
000379,DEBIT,119
000789,DEBIT,310
000973,DEBIT,437
000160,DEBIT,463
000877,DEBIT,58
000897,DEBIT,44
000613,CREDIT,319
000811,DEBIT,164
000369,DEBIT,225
000111,DEBIT,469
000953,CREDIT,516
000523,DEBIT,448
000353,DEBIT,317
000602,DEBIT,176
000267,DEBIT,394
000782,DEBIT,418
000199,DEBIT,117
000681,CREDIT,292
000587,DEBIT,427
000553,DEBIT,143
000496,DEBIT,447
000858,CREDIT,294
000879,DEBIT,412
000810,DEBIT,287
000312,DEBIT,506
000995,DEBIT,20
000958,CREDIT,544
000030,DEBIT,148
000795,DEBIT,390
000798,DEBIT,217
000042,DEBIT,225
000191,DEBIT,378
000302,DEBIT,198
000235,DEBIT,118
000654,DEBIT,300
000271,DEBIT,374
000939,CREDIT,583
000642,DEBIT,577
000831,DEBIT,455
000112,DEBIT,249
000533,DEBIT,485
000565,DEBIT,53
000073,DEBIT,129
000431,CREDIT,295
000667,DEBIT,267
000968,CREDIT,30
000429,DEBIT,115
000753,DEBIT,180
000821,DEBIT,409
000632,DEBIT,359
000685,CREDIT,69
000264,DEBIT,476
000021,CREDIT,466
000891,DEBIT,412
000318,DEBIT,423
000639,DEBIT,524
000106,DEBIT,593
000859,DEBIT,365
000386,DEBIT,511
000268,DEBIT,573
000997,DEBIT,534
000810,DEBIT,264
000086,DEBIT,88
000668,DEBIT,315
000390,DEBIT,371
001039,CREDIT,149
000208,DEBIT,471
000218,DEBIT,290
000368,DEBIT,132
000332,DEBIT,76
000451,DEBIT,586
000371,DEBIT,367
000302,DEBIT,300
000838,CREDIT,479
001004,DEBIT,539
000627,CREDIT,275
000415,DEBIT,580
000388,CREDIT,458
000096,DEBIT,531
000236,DEBIT,290
000298,CREDIT,309
000438,DEBIT,469
000621,CREDIT,130
000646,DEBIT,518
000192,DEBIT,271
000400,DEBIT,488
000573,DEBIT,562
000671,DEBIT,209
000828,DEBIT,248
000240,DEBIT,280
000929,DEBIT,120
000385,DEBIT,155
000690,CREDIT,394
000781,DEBIT,552
000446,CREDIT,451
000466,DEBIT,508
000164,DEBIT,32
000637,DEBIT,319
000800,DEBIT,244
000365,CREDIT,404
000720,CREDIT,81
000427,CREDIT,440
000421,DEBIT,584
000910,DEBIT,483
000434,DEBIT,311
000180,DEBIT,217
000958,DEBIT,215
000900,DEBIT,540
000105,DEBIT,524
000424,DEBIT,319
000250,DEBIT,210
000391,DEBIT,262
001049,DEBIT,572
000022,DEBIT,359
000547,DEBIT,33
000697,CREDIT,491
000558,DEBIT,378
000291,DEBIT,549
000936,DEBIT,473
000730,DEBIT,265
000247,CREDIT,211
000006,DEBIT,309
000978,CREDIT,355
000107,DEBIT,289
000919,DEBIT,398
000879,DEBIT,380
000493,DEBIT,530
000372,DEBIT,106
000170,DEBIT,240
000809,DEBIT,283
000154,DEBIT,89
000048,DEBIT,596
000107,DEBIT,471
001029,CREDIT,122
000464,DEBIT,323
000519,CREDIT,511
000984,DEBIT,183
000211,CREDIT,112
000590,DEBIT,293
000698,DEBIT,249
000893,DEBIT,320
000710,DEBIT,263
000020,CREDIT,233
000424,DEBIT,385
000212,DEBIT,455
000947,DEBIT,127
000885,DEBIT,590
000339,DEBIT,425
000182,CREDIT,597
000942,DEBIT,531
000144,DEBIT,459
000535,DEBIT,486
000078,CREDIT,243
000914,DEBIT,190
000477,DEBIT,519
000795,CREDIT,412
000133,CREDIT,168
000085,DEBIT,502
000528,DEBIT,441
000039,DEBIT,401
000540,DEBIT,436
000526,DEBIT,288
001028,DEBIT,10
000047,DEBIT,320
000850,DEBIT,587
001018,DEBIT,284
000667,DEBIT,422
000025,DEBIT,277
000015,CREDIT,138
000776,CREDIT,389
001027,DEBIT,271
000332,DEBIT,531
000547,DEBIT,413
000276,DEBIT,287
000055,DEBIT,417
000117,DEBIT,586
000126,DEBIT,515
000912,DEBIT,362
000096,CREDIT,363
000342,CREDIT,550
000541,DEBIT,523
000980,DEBIT,313
000635,DEBIT,162
000650,DEBIT,210
000589,DEBIT,181
000778,DEBIT,217
000969,CREDIT,170
000665,DEBIT,89
000790,DEBIT,32
000139,DEBIT,513
000454,DEBIT,495
000389,DEBIT,249
000943,DEBIT,535
000543,DEBIT,246
000205,DEBIT,490
000404,DEBIT,303
000027,CREDIT,374
001004,DEBIT,79
000024,DEBIT,356
000542,DEBIT,79
000993,CREDIT,398
000612,CREDIT,45
000849,CREDIT,307
000930,CREDIT,294
000768,DEBIT,95
000581,DEBIT,535
000085,DEBIT,104
000608,DEBIT,104
000481,CREDIT,507
000625,DEBIT,376
000631,DEBIT,185
000156,DEBIT,270
000064,CREDIT,292
000783,DEBIT,583
000817,DEBIT,284
000676,DEBIT,93
000428,DEBIT,269
000571,DEBIT,344
000287,DEBIT,71
000147,DEBIT,470
000360,CREDIT,292
000188,DEBIT,279
000281,DEBIT,120
000766,DEBIT,202
000048,DEBIT,144
000926,CREDIT,133
000829,DEBIT,478
000685,DEBIT,416
000528,CREDIT,333
000935,DEBIT,101
000945,DEBIT,456
000414,DEBIT,302
001032,DEBIT,182
000269,DEBIT,546
001013,DEBIT,94
000277,DEBIT,412
000083,DEBIT,413
000044,DEBIT,291
000590,CREDIT,567
000269,DEBIT,45
000321,DEBIT,350
000885,DEBIT,386
000700,CREDIT,410
000499,DEBIT,449
000955,CREDIT,187
000951,DEBIT,418
000335,DEBIT,388
000206,DEBIT,376
000243,DEBIT,321
000110,DEBIT,42
000698,CREDIT,59
000928,DEBIT,498
000333,DEBIT,318
000204,DEBIT,535
000945,DEBIT,309
000752,CREDIT,130
000439,DEBIT,569
000411,CREDIT,575
000194,DEBIT,498
000214,DEBIT,385
000925,DEBIT,492
000960,DEBIT,581
000502,DEBIT,319
000286,DEBIT,365
000572,DEBIT,493
000207,DEBIT,421
000149,DEBIT,64
000705,CREDIT,275
000276,CREDIT,429
000332,DEBIT,186
000563,DEBIT,383
000619,DEBIT,294
000943,DEBIT,438
000330,DEBIT,265
000585,DEBIT,46
000091,DEBIT,201
000195,DEBIT,451
000312,DEBIT,487
000905,DEBIT,135
000913,DEBIT,326
000387,DEBIT,55
000311,DEBIT,273
001018,DEBIT,440
000161,DEBIT,31
000190,DEBIT,185
000819,DEBIT,217
000616,DEBIT,495
000398,DEBIT,182
000837,DEBIT,187
000294,DEBIT,277
000465,DEBIT,234
000325,DEBIT,17
000714,CREDIT,115
000044,DEBIT,414
000215,DEBIT,47
000025,DEBIT,321
000599,DEBIT,149
000768,DEBIT,47
000554,DEBIT,337
000870,DEBIT,530
000698,DEBIT,533
000345,DEBIT,568
000154,DEBIT,509
000224,DEBIT,255
000288,DEBIT,32
000457,DEBIT,335
000306,DEBIT,453
000022,DEBIT,313
000418,CREDIT,459
000307,DEBIT,508
000106,DEBIT,17
001050,DEBIT,511
000782,DEBIT,583
000686,DEBIT,370
000100,DEBIT,378
001030,DEBIT,214
000998,DEBIT,512
000393,CREDIT,43
000510,DEBIT,97
000916,CREDIT,382
000327,DEBIT,505
000701,DEBIT,432
000087,DEBIT,553
000284,CREDIT,198
000041,DEBIT,571
000298,DEBIT,251
000542,CREDIT,247
000452,DEBIT,156
000520,CREDIT,548
000305,DEBIT,121
000596,DEBIT,243
000699,CREDIT,142
000901,DEBIT,106
000389,DEBIT,156
000793,DEBIT,492
000152,DEBIT,574
000463,DEBIT,171
000329,DEBIT,296
000206,DEBIT,382
000664,DEBIT,473
000861,DEBIT,364
000777,DEBIT,555
000662,DEBIT,595
000940,DEBIT,62
000132,DEBIT,301
000864,DEBIT,562
000866,DEBIT,179
000163,CREDIT,570
001023,DEBIT,389
000012,DEBIT,485
000190,DEBIT,417
000369,DEBIT,588
000178,CREDIT,12
000254,DEBIT,39
000989,DEBIT,263
000696,CREDIT,91
000924,DEBIT,311
000005,CREDIT,542
000991,DEBIT,407
000723,DEBIT,122
000082,CREDIT,448
000721,CREDIT,157
001018,CREDIT,373
000289,DEBIT,260
000391,DEBIT,152
000226,DEBIT,376
000124,DEBIT,149
000198,DEBIT,88
000413,DEBIT,112
000103,DEBIT,194
000301,DEBIT,168
000632,CREDIT,54
000395,DEBIT,353
000393,DEBIT,428
000848,DEBIT,519
000473,DEBIT,269
000920,DEBIT,492
000742,DEBIT,235
000818,DEBIT,519
000418,CREDIT,513
000521,DEBIT,394
000091,CREDIT,518
000928,DEBIT,228
000315,DEBIT,205
000665,DEBIT,574
000987,CREDIT,267
000362,DEBIT,384
000583,DEBIT,220
000264,DEBIT,567
000523,CREDIT,123
000186,DEBIT,84
000537,DEBIT,242
000776,CREDIT,119
000432,DEBIT,538
000812,DEBIT,349
000898,DEBIT,186
000545,DEBIT,83
000438,DEBIT,26
000992,DEBIT,202
000788,DEBIT,123
000679,DEBIT,37
000469,DEBIT,163
000646,DEBIT,451
000180,DEBIT,52
000385,CREDIT,392
000350,DEBIT,569
000203,DEBIT,329
000736,DEBIT,253
000825,DEBIT,554
000766,DEBIT,390
000955,DEBIT,337
000673,DEBIT,475
000201,DEBIT,192
000651,DEBIT,498
000502,DEBIT,24
000778,DEBIT,186
001017,DEBIT,43
000392,DEBIT,536
000067,CREDIT,590
000223,DEBIT,129
000386,DEBIT,324
000879,DEBIT,438
000212,DEBIT,205
000537,DEBIT,383
000501,DEBIT,376
000223,CREDIT,148
000626,DEBIT,308
000680,DEBIT,408
000850,DEBIT,569
000637,DEBIT,178
000666,DEBIT,264
000001,DEBIT,305
000273,CREDIT,258
000803,CREDIT,317
001022,DEBIT,279
000981,CREDIT,261
000213,DEBIT,576
000112,DEBIT,304
000519,DEBIT,223
000447,CREDIT,295
000561,DEBIT,262
000603,DEBIT,320
000385,DEBIT,412
000849,DEBIT,86
000331,DEBIT,368
001048,CREDIT,179
000834,DEBIT,13
000973,DEBIT,493
000497,DEBIT,384
000365,DEBIT,460
000908,CREDIT,377
000574,DEBIT,563
000279,DEBIT,542
000920,DEBIT,185
000191,DEBIT,545
000065,DEBIT,446
000544,DEBIT,316
000993,CREDIT,366
000829,DEBIT,575
000103,DEBIT,284
001003,DEBIT,564
000087,CREDIT,143
000716,DEBIT,446
000962,DEBIT,383
000258,DEBIT,181
000789,DEBIT,328
001039,DEBIT,59
000951,DEBIT,365
000557,DEBIT,13
000791,DEBIT,514
000670,DEBIT,558
000939,DEBIT,247
000989,DEBIT,331
000075,DEBIT,560
000731,DEBIT,285
000459,DEBIT,361
000695,DEBIT,167
000217,CREDIT,536
000804,DEBIT,310
000416,CREDIT,323
000106,CREDIT,155
000759,DEBIT,266
000147,CREDIT,199
000119,CREDIT,324
000297,DEBIT,151
000842,DEBIT,249
000367,DEBIT,497
000664,DEBIT,197
000080,CREDIT,417
000716,DEBIT,29
000715,DEBIT,421
000429,CREDIT,71
000824,DEBIT,355
000946,DEBIT,156
000052,DEBIT,299
000490,CREDIT,168
000111,DEBIT,444
000020,CREDIT,517
000724,DEBIT,308
000613,CREDIT,123
000478,DEBIT,157
000430,DEBIT,310
000319,DEBIT,466
000497,DEBIT,11
000815,DEBIT,396
000432,DEBIT,423
000844,DEBIT,57
000782,CREDIT,272
000948,DEBIT,288
000410,DEBIT,301
000758,DEBIT,471
000373,DEBIT,33
000712,DEBIT,11
000261,CREDIT,235
000890,DEBIT,295
000975,DEBIT,522
000292,DEBIT,489
000771,DEBIT,456
000577,DEBIT,474
000202,DEBIT,439
000342,DEBIT,402
000037,CREDIT,352
000969,DEBIT,328
000004,DEBIT,82
000792,CREDIT,101
000019,DEBIT,90
000976,DEBIT,316
000525,DEBIT,133
000002,DEBIT,65
000688,DEBIT,600
000394,DEBIT,198
000746,DEBIT,268
000906,DEBIT,227
000650,CREDIT,93
000397,DEBIT,57
000009,DEBIT,224
000423,DEBIT,544
000284,DEBIT,489
000312,CREDIT,455
000914,DEBIT,67
000295,CREDIT,598
000562,DEBIT,231
000639,DEBIT,236
000494,DEBIT,32
000116,DEBIT,81
000380,DEBIT,405
000215,CREDIT,127
000849,DEBIT,297
000483,DEBIT,167
000944,DEBIT,420
000873,CREDIT,22
000205,DEBIT,523
001037,DEBIT,235
000537,DEBIT,551
000675,DEBIT,497
000824,DEBIT,161
000113,CREDIT,332
000728,DEBIT,593
000022,DEBIT,172
000780,CREDIT,354
000270,CREDIT,354
000651,DEBIT,241
000864,CREDIT,508
000960,DEBIT,153
000321,DEBIT,531
000793,DEBIT,346
000986,DEBIT,563
001007,CREDIT,31
000754,DEBIT,183
000591,CREDIT,192
000999,DEBIT,227
000820,DEBIT,245
000294,DEBIT,327
000010,DEBIT,165
000494,DEBIT,555
000473,DEBIT,388
000531,DEBIT,516
000707,DEBIT,88
000980,CREDIT,215
000622,DEBIT,573
000205,DEBIT,535
000004,DEBIT,564
000664,DEBIT,292
000293,DEBIT,209
000726,DEBIT,92
000985,DEBIT,243
000661,DEBIT,95
000348,DEBIT,368
000804,DEBIT,122
000585,CREDIT,459
000465,DEBIT,164
000759,DEBIT,595
000588,CREDIT,199
000474,CREDIT,135
000538,CREDIT,26
000565,DEBIT,21
000244,DEBIT,254
000311,CREDIT,128
000089,DEBIT,478
000079,DEBIT,124
000980,CREDIT,489
000613,DEBIT,272
000566,DEBIT,142
000755,CREDIT,191
000758,DEBIT,485
000287,DEBIT,109
000822,DEBIT,536
000682,DEBIT,223
000401,CREDIT,599
000920,DEBIT,41
000631,CREDIT,356
000448,DEBIT,226
000638,DEBIT,239
000237,DEBIT,485
000386,DEBIT,66
000276,DEBIT,367
000096,DEBIT,15
000227,DEBIT,285
000252,DEBIT,266
000108,DEBIT,265
000736,DEBIT,563
000817,CREDIT,526
000428,DEBIT,449
001019,DEBIT,264
000322,DEBIT,417
000834,DEBIT,75
000073,DEBIT,526
000476,DEBIT,400
000651,DEBIT,522
000518,DEBIT,118
000305,DEBIT,265
000655,DEBIT,595
000986,CREDIT,583
000541,CREDIT,319
000518,DEBIT,373
000574,DEBIT,269
000557,DEBIT,574
000027,DEBIT,412
000379,DEBIT,548
000100,DEBIT,188
001010,DEBIT,433
000947,DEBIT,177
001032,DEBIT,412
000801,DEBIT,58
000518,DEBIT,497
000545,DEBIT,546
001021,DEBIT,104
000854,DEBIT,115
000206,DEBIT,302
000127,DEBIT,405
000360,CREDIT,250
000848,DEBIT,433
000589,DEBIT,242
000323,DEBIT,207
000570,DEBIT,469
000260,DEBIT,326
001026,CREDIT,312
000252,DEBIT,213
000574,CREDIT,361
000119,CREDIT,179
000490,DEBIT,103
001012,CREDIT,548
000869,DEBIT,164
000772,DEBIT,368
000300,DEBIT,188
000360,DEBIT,55
000151,DEBIT,390
000680,DEBIT,577
000070,DEBIT,547
000205,DEBIT,341
000927,DEBIT,22
000998,DEBIT,486
000696,CREDIT,124
000276,DEBIT,22
000284,DEBIT,558
000047,DEBIT,294
000672,DEBIT,211
000711,CREDIT,376
000577,DEBIT,569
000257,CREDIT,307
000119,CREDIT,481
000686,CREDIT,170
001049,CREDIT,405
000736,CREDIT,533
000465,DEBIT,122
000375,DEBIT,501
000584,CREDIT,275
000887,DEBIT,289
000681,DEBIT,378
000516,DEBIT,459
000080,DEBIT,265
000357,DEBIT,279
000436,DEBIT,72
000424,DEBIT,363
000054,CREDIT,485
000872,DEBIT,384
000283,CREDIT,86
000754,DEBIT,330
000714,DEBIT,565
000689,DEBIT,271
001040,DEBIT,443
000916,DEBIT,422
000984,DEBIT,244
000290,DEBIT,47
000735,DEBIT,254
000087,CREDIT,387
000688,DEBIT,231
000260,DEBIT,493
000155,CREDIT,90
000360,DEBIT,337
000301,DEBIT,276
000407,DEBIT,423
000925,DEBIT,267
001048,CREDIT,163
000462,CREDIT,354
000597,DEBIT,408
000806,CREDIT,117
000898,CREDIT,492
000446,DEBIT,101
000855,DEBIT,561
000265,DEBIT,411
000932,DEBIT,368
000985,DEBIT,468
000162,DEBIT,488
000796,DEBIT,286
000563,CREDIT,221
000862,DEBIT,347
000378,DEBIT,474
000485,CREDIT,475
000789,DEBIT,411
000942,DEBIT,218
000575,DEBIT,253
000260,CREDIT,248
000746,DEBIT,402
000191,DEBIT,163
000349,DEBIT,233
000320,DEBIT,106
000992,CREDIT,334
000674,DEBIT,58
000817,CREDIT,273
000801,DEBIT,155
000630,DEBIT,439
000380,DEBIT,115
000788,CREDIT,102
000357,DEBIT,287
000044,DEBIT,373
000056,DEBIT,48
000331,DEBIT,482
000615,DEBIT,470
000909,DEBIT,358
000562,DEBIT,216
000173,DEBIT,39
000965,DEBIT,198
000054,DEBIT,353
000537,CREDIT,26
000244,CREDIT,252
000332,CREDIT,493
000762,DEBIT,112
000208,DEBIT,519
001023,DEBIT,558
000180,DEBIT,489
000609,CREDIT,178
000870,DEBIT,419
001046,DEBIT,579
000026,DEBIT,282
000292,DEBIT,86
000637,DEBIT,578
000823,DEBIT,115
000333,CREDIT,565
000168,CREDIT,310
000637,DEBIT,178
000442,DEBIT,157
000811,DEBIT,583
000494,DEBIT,362
000726,DEBIT,192
000802,DEBIT,176
000031,DEBIT,374
000696,DEBIT,117
000053,CREDIT,290
000012,CREDIT,383
000110,DEBIT,209
000588,DEBIT,326
001048,DEBIT,460
000981,DEBIT,171
000293,CREDIT,234
000349,CREDIT,438
000621,DEBIT,308
001042,DEBIT,174
000377,DEBIT,460
000106,DEBIT,27
000340,DEBIT,474
000761,DEBIT,479
000637,DEBIT,262
000900,CREDIT,57
000455,DEBIT,135
000598,DEBIT,353
001003,CREDIT,466
000792,DEBIT,563
000642,DEBIT,219
000867,DEBIT,191
000827,DEBIT,416
000360,DEBIT,510
000212,DEBIT,312
000437,CREDIT,518
000154,DEBIT,431
000937,CREDIT,140
000105,DEBIT,437
000540,DEBIT,153
000218,DEBIT,341
000337,DEBIT,257
000903,DEBIT,250
000300,DEBIT,138
000277,DEBIT,130
000257,DEBIT,393
000806,DEBIT,19
000196,DEBIT,262
